experiment	freq
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_BXPC3', 'VX803_M4344'})	2
frozenset({nan, 'PD0332991_Palbociclib', 'VX803_M4344', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'VX803_M4344', 'ONCOLEAD_CELL_DU145', 'PD0332991_Palbociclib'})	2
frozenset({nan, 'PD0332991_Palbociclib', 'VX803_M4344', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_HL60', 'VX803_M4344'})	2
frozenset({nan, 'PD0332991_Palbociclib', 'VX803_M4344', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_IGROV1', 'VX803_M4344'})	2
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_LOVO', 'VX803_M4344'})	2
frozenset({nan, 'PD0332991_Palbociclib', 'VX803_M4344', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'VX803_M4344', 'ONCOLEAD_CELL_MDAMB435', 'PD0332991_Palbociclib'})	2
frozenset({nan, 'PD0332991_Palbociclib', 'VX803_M4344', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'VX803_M4344', 'PD0332991_Palbociclib'})	2
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_MIAPACA2', 'VX803_M4344'})	2
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_MV411', 'VX803_M4344'})	2
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_NCIH460', 'VX803_M4344'})	2
frozenset({nan, 'VX803_M4344', 'ONCOLEAD_CELL_PANC1', 'PD0332991_Palbociclib'})	2
frozenset({nan, 'PD0332991_Palbociclib', 'VX803_M4344', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'PD0332991_Palbociclib', 'VX803_M4344', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'VX803_M4344', 'ONCOLEAD_CELL_SAOS2', 'PD0332991_Palbociclib'})	2
frozenset({nan, 'PD0332991_Palbociclib', 'VX803_M4344', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_U2OS', 'VX803_M4344'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'VX803_M4344', 'PD0332991_Palbociclib'})	2
frozenset({nan, 'VX803_M4344', 'ONCOLEAD_CELL_WSUNHL', 'PD0332991_Palbociclib'})	2
frozenset({nan, 'ABT737', 'Monotherapy', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_A549', 'Monotherapy'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_ASPC1', 'Monotherapy'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_BXPC3', 'Monotherapy'})	2
frozenset({nan, 'ABT737', 'Monotherapy', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'ABT737', 'Monotherapy', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'ABT737', 'Monotherapy', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_HL60', 'Monotherapy'})	2
frozenset({nan, 'ABT737', 'Monotherapy', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_IGROV1', 'Monotherapy'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_LOVO', 'Monotherapy'})	2
frozenset({nan, 'ABT737', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ABT737', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'ABT737', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'ABT737'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_MV411', 'Monotherapy'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_NCIH460', 'Monotherapy'})	2
frozenset({nan, 'ABT737', 'Monotherapy', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'ABT737', 'Monotherapy', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'ABT737', 'Monotherapy', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ABT737', 'Monotherapy', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'ABT737', 'Monotherapy', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_U2OS', 'Monotherapy'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'ABT737'})	2
frozenset({nan, 'ABT737', 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'CPI0610', 'Monotherapy', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'CPI0610'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'CPI0610'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'CPI0610'})	2
frozenset({nan, 'CPI0610', 'Monotherapy', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'CPI0610', 'Monotherapy', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'CPI0610', 'Monotherapy', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'CPI0610'})	2
frozenset({nan, 'CPI0610', 'Monotherapy', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'CPI0610'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_LOVO', 'Monotherapy'})	2
frozenset({nan, 'CPI0610', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'CPI0610', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'CPI0610', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'CPI0610', 'Monotherapy'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_MV411', 'Monotherapy'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_NCIH460', 'Monotherapy'})	2
frozenset({nan, 'CPI0610', 'Monotherapy', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'CPI0610', 'Monotherapy', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'CPI0610', 'Monotherapy', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'CPI0610', 'Monotherapy', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'CPI0610', 'Monotherapy', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'CPI0610'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'CPI0610', 'Monotherapy'})	2
frozenset({nan, 'CPI0610', 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'Monotherapy', 'GSK525762A', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'GSK525762A', 'Monotherapy'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'GSK525762A', 'Monotherapy'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'GSK525762A', 'Monotherapy'})	2
frozenset({nan, 'GSK525762A', 'Monotherapy', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Monotherapy', 'GSK525762A', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'GSK525762A', 'Monotherapy', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'GSK525762A', 'Monotherapy'})	2
frozenset({nan, 'GSK525762A', 'Monotherapy', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'GSK525762A', 'Monotherapy'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Monotherapy', 'GSK525762A'})	2
frozenset({nan, 'GSK525762A', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Monotherapy', 'GSK525762A', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'GSK525762A', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'GSK525762A', 'Monotherapy'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy', 'GSK525762A'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Monotherapy', 'GSK525762A'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Monotherapy', 'GSK525762A'})	2
frozenset({nan, 'Monotherapy', 'GSK525762A', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'GSK525762A', 'Monotherapy', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'GSK525762A', 'Monotherapy', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Monotherapy', 'GSK525762A', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'GSK525762A', 'Monotherapy', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'GSK525762A', 'Monotherapy'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'GSK525762A', 'Monotherapy'})	2
frozenset({nan, 'Monotherapy', 'GSK525762A', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'IBET151', 'Monotherapy', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_A549', 'Monotherapy'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_ASPC1', 'Monotherapy'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_BXPC3', 'Monotherapy'})	2
frozenset({nan, 'IBET151', 'Monotherapy', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'IBET151', 'Monotherapy', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'IBET151', 'Monotherapy', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_HL60', 'Monotherapy'})	2
frozenset({nan, 'IBET151', 'Monotherapy', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_IGROV1', 'Monotherapy'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_LOVO', 'Monotherapy'})	2
frozenset({nan, 'IBET151', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'IBET151', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'IBET151', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'IBET151', 'Monotherapy'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_MV411', 'Monotherapy'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_NCIH460', 'Monotherapy'})	2
frozenset({nan, 'IBET151', 'Monotherapy', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'IBET151', 'Monotherapy', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'IBET151', 'Monotherapy', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'IBET151', 'Monotherapy', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'IBET151', 'Monotherapy', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_U2OS', 'Monotherapy'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'IBET151', 'Monotherapy'})	2
frozenset({nan, 'IBET151', 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_A204', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'BMXIN1'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_COLO205', 'BMXIN1'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_DU145', 'BMXIN1'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_HEPG2', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'BMXIN1'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_HT29', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Monotherapy', 'BMXIN1'})	2
frozenset({nan, 'BMXIN1', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435', 'BMXIN1'})	2
frozenset({nan, 'BMXIN1', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Monotherapy', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Monotherapy', 'BMXIN1'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_PANC1', 'BMXIN1'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_RAMOS', 'BMXIN1'})	2
frozenset({nan, 'BMXIN1', 'Monotherapy', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_SAOS2', 'BMXIN1'})	2
frozenset({nan, 'BMXIN1', 'Monotherapy', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'BMXIN1'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL', 'BMXIN1'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_A204', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'LY2857785'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_COLO205', 'LY2857785'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_DU145', 'LY2857785'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_HEPG2', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'LY2857785'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_HT29', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Monotherapy', 'LY2857785'})	2
frozenset({nan, 'Monotherapy', 'LY2857785', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435', 'LY2857785'})	2
frozenset({nan, 'Monotherapy', 'LY2857785', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Monotherapy', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Monotherapy', 'LY2857785'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_PANC1', 'LY2857785'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_RAMOS', 'LY2857785'})	2
frozenset({nan, 'Monotherapy', 'LY2857785', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_SAOS2', 'LY2857785'})	2
frozenset({nan, 'Monotherapy', 'LY2857785', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'LY2857785'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL', 'LY2857785'})	2
frozenset({nan, 'ML167', 'Monotherapy', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_A549', 'Monotherapy'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_ASPC1', 'Monotherapy'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_BXPC3', 'Monotherapy'})	2
frozenset({nan, 'ML167', 'Monotherapy', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'ML167', 'Monotherapy', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'ML167', 'Monotherapy', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_HL60', 'Monotherapy'})	2
frozenset({nan, 'ML167', 'Monotherapy', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_IGROV1', 'Monotherapy'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_LOVO', 'Monotherapy'})	2
frozenset({nan, 'ML167', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ML167', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'ML167', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'ML167', 'Monotherapy'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_MV411', 'Monotherapy'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_NCIH460', 'Monotherapy'})	2
frozenset({nan, 'ML167', 'Monotherapy', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'ML167', 'Monotherapy', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'ML167', 'Monotherapy', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ML167', 'Monotherapy', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'ML167', 'Monotherapy', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_U2OS', 'Monotherapy'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'ML167', 'Monotherapy'})	2
frozenset({nan, 'ML167', 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'GSK923295', 'Monotherapy', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_A549', 'Monotherapy'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_ASPC1', 'Monotherapy'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_BXPC3', 'Monotherapy'})	2
frozenset({nan, 'GSK923295', 'Monotherapy', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'GSK923295', 'Monotherapy', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'GSK923295', 'Monotherapy', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_HL60', 'Monotherapy'})	2
frozenset({nan, 'GSK923295', 'Monotherapy', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_IGROV1', 'Monotherapy'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_LOVO', 'Monotherapy'})	2
frozenset({nan, 'GSK923295', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'GSK923295', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'GSK923295', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'GSK923295', 'Monotherapy'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_MV411', 'Monotherapy'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_NCIH460', 'Monotherapy'})	2
frozenset({nan, 'GSK923295', 'Monotherapy', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'GSK923295', 'Monotherapy', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'GSK923295', 'Monotherapy', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'GSK923295', 'Monotherapy', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'GSK923295', 'Monotherapy', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_U2OS', 'Monotherapy'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'GSK923295', 'Monotherapy'})	2
frozenset({nan, 'GSK923295', 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_A204', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'LY2603618'})	2
frozenset({nan, 'LY2603618', 'Monotherapy', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_DU145', 'LY2603618'})	2
frozenset({nan, 'LY2603618', 'Monotherapy', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'LY2603618'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_HT29', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Monotherapy', 'LY2603618'})	2
frozenset({nan, 'Monotherapy', 'LY2603618', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435', 'LY2603618'})	2
frozenset({nan, 'Monotherapy', 'LY2603618', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Monotherapy', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Monotherapy', 'LY2603618'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_PANC1', 'LY2603618'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_RAMOS', 'LY2603618'})	2
frozenset({nan, 'Monotherapy', 'LY2603618', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_SAOS2', 'LY2603618'})	2
frozenset({nan, 'Monotherapy', 'LY2603618', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'LY2603618'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL', 'LY2603618'})	2
frozenset({nan, 'VX803_M4344', 'ONCOLEAD_CELL_A204', 'LY2606368_Prexasertib'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'VX803_M4344', 'LY2606368_Prexasertib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'VX803_M4344', 'LY2606368_Prexasertib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'VX803_M4344', 'LY2606368_Prexasertib'})	2
frozenset({nan, 'VX803_M4344', 'LY2606368_Prexasertib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'VX803_M4344', 'ONCOLEAD_CELL_DU145', 'LY2606368_Prexasertib'})	2
frozenset({nan, 'VX803_M4344', 'LY2606368_Prexasertib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'VX803_M4344', 'LY2606368_Prexasertib'})	2
frozenset({nan, 'LY2606368_Prexasertib', 'VX803_M4344', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'VX803_M4344', 'LY2606368_Prexasertib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'VX803_M4344', 'LY2606368_Prexasertib'})	2
frozenset({nan, 'VX803_M4344', 'LY2606368_Prexasertib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'VX803_M4344', 'ONCOLEAD_CELL_MDAMB435', 'LY2606368_Prexasertib'})	2
frozenset({nan, 'VX803_M4344', 'LY2606368_Prexasertib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'VX803_M4344', 'LY2606368_Prexasertib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'VX803_M4344', 'LY2606368_Prexasertib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'VX803_M4344', 'LY2606368_Prexasertib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'VX803_M4344', 'LY2606368_Prexasertib'})	2
frozenset({nan, 'VX803_M4344', 'ONCOLEAD_CELL_PANC1', 'LY2606368_Prexasertib'})	2
frozenset({nan, 'LY2606368_Prexasertib', 'VX803_M4344', 'ONCOLEAD_CELL_RAMOS'})	2
